transaction_id,customer_id,product_id,Date,Quantity,Unit_Price,Total_Cost,Discount_Rate,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Item_Returned,Return_Reason
703,701,701,2020-01-03,4,0.0,6039.737081446044,0.1,High,WH-1,Express,Backorder,True,Late
704,702,702,2020-01-04,7,182.99469188414812,1166.027326591941,0.05,Low,WH-2,Regular,Delivered,True,Late
705,703,703,2020-01-02,4,33.61114607271515,7725.468603325182,0.0,Medium,WH-3,Express,Delivered,True,Wrong Item
706,704,704,2020-01-03,8,257.3498431692188,0.0,0.2,Medium,WH-3,Overnight,Cancelled,True,Wrong Item
707,705,705,2020-01-08,2,0.0,9090.311268371868,0.0,Medium,WH-2,Overnight,Backorder,True,Not Specified
708,706,706,2020-01-06,7,55.38648669516993,6498.065597458384,0.0,Critical,WH-3,Express,Pending,True,Wrong Item
709,707,707,2020-01-09,4,272.4213692910396,6507.764436422332,0.2,High,WH-3,2-Day,Backorder,True,Late
710,708,708,2020-01-04,1,160.32053376584918,7123.055075310815,0.1,Medium,WH-2,Overnight,Delivered,False,Damaged
711,709,709,2020-01-06,1,280.8264671020872,7648.449207071696,0.05,High,WH-3,Regular,Backorder,True,Late
712,710,710,2020-01-04,9,470.1435549306429,2654.339940536634,0.0,Low,WH-1,Regular,Cancelled,True,Wrong Item
713,711,711,2020-01-09,2,51.70070819869483,5453.081704000541,0.05,High,WH-2,Express,Pending,True,Not Specified
714,712,712,2020-01-05,6,132.7292704083245,7721.5288330065105,0.0,Critical,WH-2,2-Day,Delivered,True,Late
715,713,713,2020-01-07,9,358.7441748155639,2539.6109309018766,0.15,Critical,WH-2,2-Day,Backorder,True,unkown
716,714,714,2020-01-01,8,230.62458061001627,7474.436960895639,0.2,High,WH-1,Express,Pending,False,unkown
717,715,715,2020-01-08,1,257.91937479011654,1229.6289589870046,0.15,High,WH-2,Regular,Delivered,False,Damaged
718,716,716,2020-01-07,3,0.0,725.2236596229246,0.0,Low,WH-1,Overnight,Delivered,True,unkown
719,717,717,2020-01-06,9,468.7775045197741,5632.844364234247,0.15,Medium,WH-3,2-Day,Delivered,False,Late
720,718,718,2020-01-04,5,14.428849848853169,8296.613527284404,0.15,High,WH-3,Overnight,Delivered,False,Damaged
721,719,719,2020-01-07,4,398.4514756506783,6767.0575928395065,0.0,Medium,WH-2,Regular,Pending,False,Damaged
722,720,720,2020-01-08,1,190.94757740561516,2048.681581241419,0.2,Low,WH-1,Express,Cancelled,True,Late
723,721,721,2020-01-08,7,59.88380464527308,6786.8884584805655,0.05,Low,WH-1,Overnight,Delivered,False,Wrong Item
724,722,722,2020-01-03,1,403.3773580640053,5096.124128676149,0.1,Medium,WH-3,2-Day,Cancelled,False,Wrong Item
725,723,723,2020-01-06,3,19.470539149624507,5874.924770989465,0.0,High,WH-3,Regular,Cancelled,False,Damaged
726,724,724,2020-01-04,6,145.32308333224074,3214.2218927784584,0.15,Low,WH-3,2-Day,Delivered,False,Late
727,725,725,2020-01-02,1,203.6141447296366,971.3365467189558,0.15,Low,WH-1,Overnight,Backorder,True,Wrong Item
728,726,726,2020-01-03,9,442.6669741665888,0.0,0.2,Low,WH-2,Regular,Pending,True,Damaged
729,727,727,2020-01-05,7,428.9372695851224,2483.8938871986047,0.1,Medium,WH-3,2-Day,Pending,True,Not Specified
730,728,728,2020-01-05,4,169.3924029972564,933.0590005123536,0.1,High,WH-2,Overnight,Cancelled,False,Wrong Item
731,729,729,2020-01-01,4,264.3258172634789,785.9867860075299,0.05,Critical,WH-1,Regular,Delivered,False,unkown
732,730,730,2020-01-09,1,464.8092280758362,9928.888891538729,0.1,Critical,WH-1,Regular,Cancelled,True,Damaged
733,731,731,2020-01-05,4,454.8408718029317,4434.340148048829,0.0,High,WH-1,2-Day,Pending,True,Damaged
734,732,732,2020-01-04,2,354.88997490082227,0.0,0.2,Medium,WH-2,Regular,Pending,False,Wrong Item
735,733,733,2020-01-04,5,186.51462021220965,5789.456653817785,0.2,High,WH-2,Express,Pending,False,Damaged
736,734,734,2020-01-03,7,89.21900375611133,0.0,0.2,High,WH-3,Regular,Cancelled,True,Late
737,735,735,2020-01-06,9,132.4789037348344,3494.7746291697827,0.1,Low,WH-2,Regular,Cancelled,True,unkown
738,736,736,2020-01-05,8,318.4832714769509,1841.62366204492,0.0,Medium,WH-3,Overnight,Backorder,False,Not Specified
739,737,737,2020-01-01,4,131.30428743714435,5491.967919880985,0.05,Critical,WH-2,2-Day,Backorder,True,Damaged
740,738,738,2020-01-02,9,324.4498546762935,1985.0112217341784,0.15,Low,WH-1,Regular,Pending,False,Late
741,739,739,2020-01-02,6,123.68890835131724,3686.030259065893,0.05,Low,WH-1,Express,Delivered,True,Not Specified
742,740,740,2020-01-09,8,0.0,5552.7817817976575,0.2,Critical,WH-2,Express,Pending,True,Wrong Item
743,741,741,2020-01-03,4,169.86441984016193,2845.141762159463,0.05,Low,WH-1,Express,Pending,True,Not Specified
744,742,742,2020-01-05,5,304.7614008569138,9030.664145053992,0.15,Low,WH-1,Regular,Cancelled,False,Not Specified
745,743,743,2020-01-06,1,0.0,3315.39732837624,0.15,High,WH-1,Express,Cancelled,False,Damaged
746,744,744,2020-01-06,7,21.56153267630927,2979.960999231057,0.0,Medium,WH-3,Express,Delivered,False,Wrong Item
747,745,745,2020-01-09,8,259.3563722396174,6223.269698682584,0.0,Low,WH-2,Overnight,Cancelled,True,Not Specified
748,746,746,2020-01-06,8,0.0,1066.3645907742607,0.1,High,WH-3,2-Day,Cancelled,False,Late
749,747,747,2020-01-02,9,474.36713272259067,5302.333223703708,0.2,High,WH-3,Regular,Delivered,True,unkown
750,748,748,2020-01-02,8,361.98227593228194,1001.2699496662248,0.15,High,WH-1,Express,Pending,False,Not Specified
751,749,749,2020-01-07,8,0.0,8685.81640464146,0.0,High,WH-2,Overnight,Pending,False,Late
752,750,750,2020-01-02,3,29.771905161252857,5769.9521311823655,0.0,High,WH-3,Regular,Backorder,True,Not Specified
753,751,751,2020-01-04,8,34.48972404324258,4295.428453575881,0.2,Low,WH-3,Express,Pending,False,Not Specified
754,752,752,2020-01-08,2,472.4137804819082,8278.032180098482,0.1,High,WH-1,Regular,Pending,False,Wrong Item
755,753,753,2020-01-05,8,388.0971863795178,0.0,0.2,Critical,WH-2,2-Day,Cancelled,True,Wrong Item
756,754,754,2020-01-08,1,461.440680984358,0.0,0.05,Low,WH-3,Overnight,Delivered,False,Not Specified
757,755,755,2020-01-09,1,489.4774795106789,6040.89772696929,0.05,Medium,WH-2,Regular,Pending,False,Not Specified
758,756,756,2020-01-03,3,451.869273987652,3782.0681103727343,0.0,Low,WH-1,Regular,Backorder,False,unkown
759,757,757,2020-01-07,2,379.5898369400411,810.2610774527109,0.15,Low,WH-1,2-Day,Backorder,False,Late
760,758,758,2020-01-01,3,41.363109838224254,8585.931986546828,0.15,Critical,WH-3,Overnight,Delivered,False,Damaged
761,759,759,2020-01-07,1,354.2448457520554,2471.638893954183,0.1,Medium,WH-3,Express,Delivered,False,Wrong Item
762,760,760,2020-01-01,2,283.93904962383505,7673.769365729361,0.0,Medium,WH-1,Regular,Backorder,True,Damaged
763,761,761,2020-01-04,1,156.7871821973982,5134.426026168118,0.2,High,WH-1,2-Day,Pending,False,Late
764,762,762,2020-01-08,6,296.3799657811388,1396.9795277745689,0.0,Medium,WH-1,2-Day,Backorder,True,Wrong Item
765,763,763,2020-01-01,8,0.0,6558.85434753312,0.1,High,WH-1,Express,Cancelled,False,Damaged
766,764,764,2020-01-03,1,406.4215837429214,5421.736231383276,0.05,High,WH-3,Regular,Backorder,False,Wrong Item
767,765,765,2020-01-02,3,263.82395253826616,9833.952086432368,0.05,High,WH-2,2-Day,Delivered,False,Wrong Item
768,766,766,2020-01-04,6,0.0,9321.990340096245,0.0,Low,WH-2,2-Day,Pending,True,Wrong Item
769,767,767,2020-01-04,6,54.78182830257044,1353.8300914935262,0.0,Low,WH-2,Express,Delivered,True,Late
770,768,768,2020-01-08,3,0.0,9365.44833371341,0.1,High,WH-3,Overnight,Delivered,False,Wrong Item
771,769,769,2020-01-01,8,362.0424341880495,3705.815650160175,0.0,Medium,WH-2,Express,Cancelled,True,Wrong Item
772,770,770,2020-01-04,6,300.6475273293394,3674.830784644544,0.0,Medium,WH-2,2-Day,Pending,False,Not Specified
773,771,771,2020-01-03,3,0.0,4153.805221798299,0.0,Low,WH-1,Overnight,Cancelled,False,Not Specified
774,772,772,2020-01-01,8,142.76192217501907,0.0,0.0,Critical,WH-1,2-Day,Cancelled,True,Damaged
775,773,773,2020-01-08,6,254.45887562261157,3912.4830963355594,0.1,High,WH-1,Overnight,Backorder,True,Not Specified
776,774,774,2020-01-05,3,231.1341153843349,2045.2777435021087,0.0,Low,WH-2,2-Day,Pending,False,Late
777,775,775,2020-01-02,1,101.20658989914048,2698.1160455800564,0.1,Critical,WH-1,Overnight,Backorder,False,Not Specified
778,776,776,2020-01-04,5,422.9288320586719,8061.300677863272,0.05,Medium,WH-2,Express,Pending,True,Not Specified
779,777,777,2020-01-09,5,229.35997845110495,3235.4807554219287,0.05,Medium,WH-1,2-Day,Backorder,True,unkown
780,778,778,2020-01-04,5,155.6724872505935,3293.640890679389,0.1,Low,WH-3,Express,Delivered,False,Damaged
781,779,779,2020-01-08,4,327.8330888167196,5711.58994301954,0.1,Critical,WH-3,Regular,Backorder,False,Damaged
782,780,780,2020-01-04,8,0.0,737.2307901119711,0.0,High,WH-3,2-Day,Pending,False,Wrong Item
783,781,781,2020-01-05,2,200.20119600222785,9007.847057252467,0.0,Medium,WH-2,Express,Cancelled,False,Late
784,782,782,2020-01-03,9,415.99224297397984,7087.510216534935,0.1,Medium,WH-1,Express,Delivered,True,Not Specified
785,783,783,2020-01-09,8,353.57323217922726,7980.033602418093,0.0,Medium,WH-2,Regular,Pending,False,Wrong Item
786,784,784,2020-01-07,9,332.103206263363,9150.754313537009,0.15,Low,WH-2,2-Day,Delivered,False,unkown
787,785,785,2020-01-09,3,190.49013475923212,1089.3934610872657,0.2,Medium,WH-2,Overnight,Backorder,True,Damaged
788,786,786,2020-01-06,1,24.293184186179587,2601.767616237608,0.15,Medium,WH-2,Overnight,Backorder,False,Damaged
789,787,787,2020-01-08,1,184.9893680572464,6735.89123325624,0.1,Medium,WH-2,Express,Cancelled,False,Not Specified
790,788,788,2020-01-04,5,0.0,6217.163972481749,0.2,Critical,WH-1,2-Day,Delivered,False,Wrong Item
791,789,789,2020-01-06,9,264.8832472322681,6003.48743328841,0.15,Medium,WH-1,Overnight,Delivered,True,Not Specified
792,790,790,2020-01-07,8,192.1447925371482,6996.73129243576,0.05,Critical,WH-1,2-Day,Delivered,True,Not Specified
793,791,791,2020-01-09,1,247.69638338997467,3711.801888979483,0.0,Critical,WH-2,Regular,Delivered,False,Wrong Item
794,792,792,2020-01-09,6,115.30719214783396,7951.851995521574,0.05,High,WH-2,Express,Cancelled,True,Late
795,793,793,2020-01-02,9,37.52627790024512,6267.785168393981,0.0,High,WH-3,Express,Delivered,False,Damaged
796,794,794,2020-01-02,5,360.0200515101488,9759.56066246124,0.2,Low,WH-2,Regular,Pending,True,Damaged
797,795,795,2020-01-07,4,0.0,5029.969338464682,0.0,Medium,WH-2,Regular,Cancelled,False,Late
798,796,796,2020-01-03,9,113.14840043601804,0.0,0.2,Critical,WH-1,Express,Backorder,True,Damaged
799,797,797,2020-01-06,7,99.8866762376829,7476.473926676074,0.1,Medium,WH-3,Overnight,Delivered,True,Wrong Item
800,798,798,2020-01-07,6,35.31767361240094,1405.9287520935336,0.1,Critical,WH-3,Express,Cancelled,False,unkown
801,799,799,2020-01-04,7,61.61928739585326,4928.725115711792,0.1,Medium,WH-3,2-Day,Backorder,False,Damaged
802,800,800,2020-01-04,8,423.3883353853937,3604.549705648885,0.1,Low,WH-1,Regular,Backorder,False,Late
803,801,801,2020-01-08,3,44.86755973498208,2594.23704033148,0.0,Critical,WH-1,Express,Delivered,True,Not Specified
804,802,802,2020-01-07,9,113.87708680234245,6343.726835141399,0.15,Medium,WH-1,Overnight,Cancelled,False,Wrong Item
805,803,803,2020-01-01,6,490.3806830616707,8041.271987126376,0.05,Low,WH-1,2-Day,Pending,True,Wrong Item
806,804,804,2020-01-02,1,29.07568202957705,5731.3021046880895,0.15,Critical,WH-3,2-Day,Pending,False,Not Specified
807,805,805,2020-01-01,2,85.86602017288273,7801.522643675419,0.05,Medium,WH-3,Overnight,Pending,False,Not Specified
808,806,806,2020-01-09,5,484.3522479048719,4264.969942233095,0.0,Critical,WH-2,Express,Delivered,True,Not Specified
809,807,807,2020-01-06,7,334.3647829489956,4279.037688826433,0.1,Medium,WH-2,Overnight,Cancelled,False,Late
810,808,808,2020-01-06,1,217.1370320780268,3637.7043412698017,0.0,Medium,WH-3,Overnight,Pending,False,Wrong Item
811,809,809,2020-01-06,5,70.23113244803992,5090.218201479851,0.2,High,WH-2,Regular,Cancelled,False,Late
812,810,810,2020-01-08,8,0.0,5252.646084473723,0.0,Low,WH-1,Overnight,Delivered,False,Late
813,811,811,2020-01-03,5,319.81825528244354,3924.507798844762,0.05,Medium,WH-2,Overnight,Backorder,True,Late
814,812,812,2020-01-02,1,0.0,1505.8060230247283,0.2,Low,WH-1,Express,Pending,True,Wrong Item
815,813,813,2020-01-01,4,0.0,9370.619518513966,0.1,Medium,WH-1,Overnight,Cancelled,False,unkown
816,814,814,2020-01-07,3,141.59546205228486,8961.255326887504,0.0,Critical,WH-3,2-Day,Backorder,True,unkown
817,815,815,2020-01-05,5,226.72396467105628,9263.125694733182,0.1,Medium,WH-1,Express,Pending,True,Late
818,816,816,2020-01-09,1,202.66564850368192,1643.6819984963456,0.1,Critical,WH-1,2-Day,Delivered,True,Late
819,817,817,2020-01-09,6,354.05158712909645,4416.657414400823,0.05,Critical,WH-2,Regular,Delivered,False,Wrong Item
820,818,818,2020-01-04,3,467.1331826591393,2721.221914384109,0.1,High,WH-1,2-Day,Delivered,True,unkown
821,819,819,2020-01-04,4,357.56720595157867,3418.555961702073,0.05,Critical,WH-2,Express,Cancelled,True,Wrong Item
822,820,820,2020-01-01,2,309.16790995755804,0.0,0.1,High,WH-3,2-Day,Delivered,True,Not Specified
823,821,821,2020-01-08,2,479.3877193178175,3349.449662881715,0.05,Medium,WH-2,2-Day,Delivered,False,unkown
824,822,822,2020-01-01,2,489.7007464356564,2354.081913577179,0.0,High,WH-2,Regular,Backorder,False,Wrong Item
825,823,823,2020-01-02,5,222.67027662729183,2159.1482660151305,0.0,Medium,WH-1,Overnight,Pending,False,Late
826,824,824,2020-01-02,6,425.5406239047272,1304.539247815415,0.05,Medium,WH-3,Express,Delivered,True,Not Specified
827,825,825,2020-01-07,3,227.52053270812516,5387.382613528995,0.05,High,WH-1,Regular,Delivered,False,Not Specified
828,826,826,2020-01-07,8,364.1414985970143,3132.1578722772965,0.0,High,WH-3,Overnight,Backorder,True,Damaged
829,827,827,2020-01-08,2,303.6580369083245,1784.56448027212,0.2,Critical,WH-2,Overnight,Pending,True,Damaged
830,828,828,2020-01-05,4,352.48492595881896,5304.119065923052,0.1,Critical,WH-3,Regular,Delivered,False,Late
831,829,829,2020-01-07,6,371.56364256895705,4406.3095207601655,0.2,Medium,WH-1,2-Day,Delivered,True,Not Specified
832,830,830,2020-01-09,8,472.7798055202087,4271.425540971004,0.05,Critical,WH-2,Express,Pending,False,unkown
833,831,831,2020-01-02,4,492.5806173536132,0.0,0.1,Medium,WH-3,Express,Delivered,False,Damaged
834,832,832,2020-01-01,6,71.51960523370016,3516.72215244709,0.1,Low,WH-1,Overnight,Backorder,False,Not Specified
835,833,833,2020-01-08,3,302.8574585243245,6984.0583656083545,0.1,Critical,WH-1,Express,Delivered,False,Late
836,834,834,2020-01-02,8,283.09521309077394,962.6010597993328,0.05,Critical,WH-1,Express,Backorder,False,Late
837,835,835,2020-01-02,7,162.81329037927276,6844.745113657727,0.2,High,WH-2,Express,Cancelled,True,Not Specified
838,836,836,2020-01-03,9,420.57510367738377,5045.665166018297,0.15,Critical,WH-2,Overnight,Backorder,True,Late
839,837,837,2020-01-02,8,103.55402668510531,2051.984204784992,0.0,Low,WH-3,Express,Backorder,False,Late
840,838,838,2020-01-02,8,53.751867017530735,506.2072122323458,0.15,Medium,WH-1,Regular,Pending,True,unkown
841,839,839,2020-01-08,2,121.83532811191256,1377.4250170580958,0.0,Critical,WH-3,2-Day,Pending,True,Damaged
842,840,840,2020-01-09,3,340.6452880620312,5994.417749607131,0.1,Critical,WH-3,Express,Backorder,True,Wrong Item
843,841,841,2020-01-02,9,321.61780651022696,8903.575438181331,0.15,Critical,WH-1,Overnight,Pending,False,Wrong Item
844,842,842,2020-01-04,5,91.80701348612736,3836.5841798134174,0.15,Low,WH-1,Regular,Backorder,False,Late
845,843,843,2020-01-04,8,204.9399464960569,4861.678221223468,0.1,Low,WH-1,2-Day,Pending,False,Late
846,844,844,2020-01-09,2,218.1769130053626,6186.34843556872,0.0,High,WH-1,Overnight,Backorder,True,Late
847,845,845,2020-01-09,5,251.96887982389504,8029.65072548678,0.05,Medium,WH-1,Regular,Cancelled,True,Wrong Item
848,846,846,2020-01-02,1,150.39457897429023,6193.3432265606925,0.2,Medium,WH-1,Regular,Pending,True,Damaged
849,847,847,2020-01-09,4,433.9949218653671,4700.0168294573405,0.2,Low,WH-2,Express,Delivered,False,unkown
850,848,848,2020-01-08,1,200.80842009964888,5875.580322975843,0.0,High,WH-2,Overnight,Cancelled,False,unkown
851,849,849,2020-01-06,9,40.47958082070435,8394.01712502315,0.2,Low,WH-1,Regular,Backorder,True,Wrong Item
852,850,850,2020-01-02,5,0.0,4224.8889805934405,0.0,High,WH-3,Regular,Backorder,True,Wrong Item
853,851,851,2020-01-04,7,0.0,6151.050105268141,0.1,Critical,WH-3,Express,Delivered,True,Wrong Item
854,852,852,2020-01-04,7,483.8472848755116,9338.784991608592,0.1,Low,WH-3,Regular,Delivered,False,Late
855,853,853,2020-01-04,3,499.4573798963124,2835.5507036873028,0.05,Low,WH-1,Regular,Cancelled,False,Damaged
856,854,854,2020-01-01,7,327.7673618581572,8722.842640135932,0.1,Critical,WH-2,Express,Cancelled,False,Damaged
857,855,855,2020-01-01,5,340.32384481267087,0.0,0.0,Low,WH-3,Regular,Delivered,True,Wrong Item
858,856,856,2020-01-06,4,0.0,9712.37451158078,0.2,Medium,WH-1,2-Day,Delivered,False,Late
859,857,857,2020-01-09,4,362.1824127482298,7048.448914975557,0.05,Critical,WH-1,Regular,Cancelled,True,Not Specified
860,858,858,2020-01-05,8,0.0,2264.464184049263,0.1,Medium,WH-2,Regular,Backorder,True,Not Specified
861,859,859,2020-01-08,8,168.283399419506,2260.1300781686305,0.15,Medium,WH-3,Express,Pending,False,Damaged
862,860,860,2020-01-02,5,432.2285428557992,4486.460136664698,0.05,Medium,WH-2,Express,Pending,True,Not Specified
863,861,861,2020-01-03,5,430.4314027935423,9515.316336946513,0.05,High,WH-3,Regular,Pending,True,Not Specified
864,862,862,2020-01-08,2,441.67677276343215,5890.213969482697,0.1,Low,WH-3,Express,Delivered,True,Not Specified
865,863,863,2020-01-01,5,354.81289201823495,0.0,0.0,High,WH-3,Express,Delivered,False,Not Specified
866,864,864,2020-01-05,4,161.79605101245863,4248.436995529776,0.15,Medium,WH-1,2-Day,Pending,False,Not Specified
867,865,865,2020-01-09,4,215.5295170390837,8359.370422503836,0.0,Critical,WH-2,2-Day,Cancelled,True,Wrong Item
868,866,866,2020-01-05,3,43.81372038027999,8918.72683522878,0.0,Medium,WH-2,Overnight,Delivered,True,Wrong Item
869,867,867,2020-01-06,4,117.85454969332903,8370.167373920413,0.2,Critical,WH-2,Overnight,Cancelled,False,Late
870,868,868,2020-01-03,6,321.82339795135346,6831.958778583832,0.0,High,WH-1,Regular,Delivered,False,Not Specified
871,869,869,2020-01-01,1,0.0,977.3085933183304,0.05,Low,WH-3,2-Day,Backorder,True,Not Specified
872,870,870,2020-01-02,4,0.0,4718.983790612877,0.1,Critical,WH-3,Regular,Delivered,True,Not Specified
873,871,871,2020-01-02,7,0.0,7755.076558828045,0.1,High,WH-2,Overnight,Delivered,True,Late
874,872,872,2020-01-05,9,230.1813735994246,8668.049410710633,0.0,Low,WH-1,Overnight,Pending,False,Wrong Item
875,873,873,2020-01-05,4,149.2943055344832,0.0,0.2,Medium,WH-3,Overnight,Backorder,True,Wrong Item
876,874,874,2020-01-06,3,0.0,9030.3852877155,0.05,Medium,WH-3,Regular,Cancelled,True,Not Specified
877,875,875,2020-01-06,6,141.58154047312755,8321.095520460287,0.0,Medium,WH-2,Express,Backorder,False,unkown
878,876,876,2020-01-05,1,175.2993179168554,6935.234733944291,0.05,Medium,WH-2,Overnight,Delivered,False,Wrong Item
879,877,877,2020-01-01,3,128.35305243382408,3965.813466974088,0.15,Medium,WH-1,2-Day,Cancelled,True,Wrong Item
880,878,878,2020-01-04,5,460.5702020814644,0.0,0.1,Critical,WH-2,Regular,Cancelled,False,Wrong Item
881,879,879,2020-01-09,8,307.79853990383407,5736.019638205535,0.05,Low,WH-2,Express,Backorder,False,Late
882,880,880,2020-01-04,7,105.6678954486811,5952.523727655599,0.0,High,WH-1,Overnight,Delivered,False,Late
883,881,881,2020-01-02,8,173.47791396006417,0.0,0.2,Low,WH-2,Regular,Pending,False,Wrong Item
884,882,882,2020-01-05,9,100.96688540160908,9957.904554661534,0.1,High,WH-2,Overnight,Cancelled,False,Not Specified
885,883,883,2020-01-08,6,61.89384415784124,3121.265596615195,0.0,Medium,WH-3,Express,Delivered,False,Wrong Item
886,884,884,2020-01-02,4,98.9908442007353,3026.3202810051284,0.05,Medium,WH-1,Regular,Delivered,True,Late
887,885,885,2020-01-05,7,0.0,2033.8494236102808,0.15,Critical,WH-2,Regular,Delivered,False,Late
888,886,886,2020-01-06,1,19.380985318449973,9116.898623942709,0.0,Low,WH-3,Regular,Cancelled,False,Late
889,887,887,2020-01-03,6,337.20268988554494,2007.9992520559408,0.0,High,WH-2,2-Day,Cancelled,False,Late
890,888,888,2020-01-03,9,224.1279839761542,0.0,0.1,Medium,WH-3,Express,Pending,False,Not Specified
891,889,889,2020-01-06,7,480.33277332959307,7782.009504105458,0.15,High,WH-2,Regular,Cancelled,False,Wrong Item
892,890,890,2020-01-04,2,497.461454043316,9815.398157076874,0.0,High,WH-3,Express,Cancelled,False,Wrong Item
893,891,891,2020-01-06,7,445.6726827306049,4704.484786361746,0.15,Medium,WH-1,Overnight,Cancelled,False,Wrong Item
894,892,892,2020-01-07,1,44.54105336514088,0.0,0.0,Medium,WH-1,Regular,Cancelled,True,unkown
895,893,893,2020-01-09,7,377.960501198026,1271.6815306633905,0.2,Medium,WH-1,Regular,Delivered,False,Damaged
896,894,894,2020-01-04,1,218.36181086447,5632.817052007918,0.15,Critical,WH-2,Express,Delivered,True,Damaged
897,895,895,2020-01-07,6,265.5100218417713,6818.031895562996,0.2,Low,WH-1,Overnight,Backorder,False,Not Specified
898,896,896,2020-01-05,2,377.4891212415147,1018.37137868564,0.1,High,WH-2,Express,Cancelled,True,unkown
899,897,897,2020-01-09,9,453.9943910449236,5611.215700957078,0.15,High,WH-3,Overnight,Pending,True,Wrong Item
900,898,898,2020-01-05,1,421.1086905818253,4059.858719820076,0.1,Low,WH-1,Regular,Pending,True,Not Specified
901,899,899,2020-01-07,9,153.7212192824767,9651.92304423736,0.2,Critical,WH-2,2-Day,Backorder,False,unkown
902,900,900,2020-01-02,5,351.5965448869865,4450.276396174904,0.0,Medium,WH-2,Overnight,Delivered,False,Not Specified
903,901,901,2020-01-02,9,318.8211375335174,1623.0769117653415,0.1,High,WH-1,Express,Delivered,False,Damaged
904,902,902,2020-01-02,1,412.4802978213402,6026.498150501274,0.1,Critical,WH-3,Express,Backorder,True,Not Specified
905,903,903,2020-01-05,2,316.1440927668072,3618.214503944224,0.2,Critical,WH-1,Overnight,Delivered,True,Late
906,904,904,2020-01-04,4,336.6342347328434,2651.9554473430044,0.1,Low,WH-1,Regular,Backorder,True,Wrong Item
907,905,905,2020-01-08,8,355.6758068389083,7265.3019358657475,0.05,Critical,WH-2,2-Day,Delivered,True,Not Specified
908,906,906,2020-01-07,8,106.4935951821799,4907.82613258543,0.0,High,WH-2,Express,Delivered,False,Not Specified
909,575,575,2020-01-04,3,392.8477093161795,2518.2491333569933,0.05,Medium,WH-3,Express,Cancelled,True,Wrong Item
910,907,907,2020-01-02,2,329.30348263386554,2026.4560547625288,0.15,Low,WH-2,Express,Backorder,True,Wrong Item
911,908,908,2020-01-09,9,487.355277470015,1249.9243279922775,0.1,Critical,WH-3,2-Day,Delivered,True,Late
912,909,909,2020-01-01,5,0.0,4854.074148581966,0.2,High,WH-1,Regular,Pending,True,Late
913,910,910,2020-01-06,6,164.97237336736032,3990.21192262217,0.15,Critical,WH-2,Overnight,Pending,False,Damaged
914,911,911,2020-01-04,1,104.9929032890774,1692.7230040355323,0.2,High,WH-2,2-Day,Delivered,True,Late
915,395,395,2020-01-02,4,392.3843005497804,9387.10287851121,0.15,High,WH-3,Express,Delivered,False,unkown
916,912,912,2020-01-02,5,134.0197541980083,927.4698017365316,0.1,Medium,WH-1,Regular,Pending,False,Late
917,913,913,2020-01-07,9,0.0,3410.946768834845,0.0,Critical,WH-3,Regular,Cancelled,False,Late
918,914,914,2020-01-03,6,45.72189933027272,4476.769111724134,0.0,High,WH-3,Regular,Pending,True,Wrong Item
919,915,915,2020-01-02,6,266.0299887319383,8520.01709021836,0.05,Low,WH-1,Regular,Delivered,True,unkown
920,916,916,2020-01-05,9,425.0598052221108,4706.582297165506,0.1,High,WH-2,Overnight,Pending,True,Not Specified
921,917,917,2020-01-07,5,0.0,1435.029796463003,0.2,Critical,WH-1,2-Day,Backorder,True,Damaged
922,918,918,2020-01-06,9,34.61074561734715,1041.2979064749986,0.1,Critical,WH-3,Regular,Backorder,False,Late
923,919,919,2020-01-08,4,359.1844532182713,4302.016620571884,0.1,Critical,WH-3,Overnight,Cancelled,True,unkown
924,920,920,2020-01-08,5,123.92793618183728,5773.770974155291,0.1,High,WH-3,Regular,Delivered,True,Damaged
925,921,921,2020-01-01,7,0.0,709.628412481763,0.2,High,WH-3,Express,Cancelled,True,Late
926,922,922,2020-01-09,1,258.82448133980176,8891.099213549127,0.1,Medium,WH-3,Regular,Backorder,False,Damaged
927,923,923,2020-01-09,6,38.28875802030744,9157.722305746993,0.0,Medium,WH-3,2-Day,Cancelled,True,Damaged
928,924,924,2020-01-03,1,215.4431139713508,4440.843727452844,0.0,Critical,WH-2,Regular,Pending,True,Not Specified
929,925,925,2020-01-02,8,0.0,1778.4745374890235,0.0,Medium,WH-2,Express,Cancelled,True,Not Specified
930,926,926,2020-01-04,8,91.98743896051958,5691.356146417182,0.1,High,WH-3,Express,Cancelled,False,Late
931,927,927,2020-01-09,6,173.6844831776969,2968.367310432845,0.0,Critical,WH-1,Overnight,Cancelled,False,Wrong Item
932,928,928,2020-01-01,2,43.66970208474088,6485.884705185802,0.0,Critical,WH-3,Express,Delivered,True,Late
933,929,929,2020-01-02,6,355.518181329576,0.0,0.0,Medium,WH-1,2-Day,Delivered,True,Late
934,930,930,2020-01-01,6,42.838103498092885,0.0,0.0,Low,WH-2,2-Day,Pending,False,Late
935,931,931,2020-01-01,7,47.03597078849282,0.0,0.1,Medium,WH-3,Overnight,Delivered,True,Not Specified
936,932,932,2020-01-04,3,243.4045093175384,4482.237321070153,0.1,Critical,WH-1,Regular,Backorder,False,Not Specified
937,933,933,2020-01-09,5,194.8858464419645,2871.8550510321866,0.15,Low,WH-3,Regular,Pending,True,Wrong Item
938,934,934,2020-01-02,5,498.8378657270567,0.0,0.2,Medium,WH-2,Overnight,Cancelled,False,unkown
